Down,ToGo,Yards,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsInterception,IsFumble,IsPenalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PenaltyYards
1,10,-1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,11,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,11,0,PASS,0,1,1,0,SHORT LEFT,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,-3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,13,18,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,6,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,6,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,22,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,10,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,10,15,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,7,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,3,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,3,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,3,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,18,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,1,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,8,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,8,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,-4,SACK,0,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,14,5,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,9,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,18,11,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-6,SACK,0,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,8,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,4,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,NO PLAY,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2,5,23,PASS,0,1,0,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,6,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,13,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,12,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,14,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,NO PLAY,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2,5,0,PASS,0,1,1,0,DEEP RIGHT,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
3,15,0,NO PLAY,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
3,10,42,PASS,0,1,0,0,DEEP RIGHT,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,14,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,PASS,0,1,0,0,SHORT LEFT,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,11,16,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,15,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,10,0,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,10,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,3,SCRAMBLE,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,20,6,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,14,12,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,2,5,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,9,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,1,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,20,5,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,15,11,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,14,15,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,24,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,6,3,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,3,22,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,17,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,6,30,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,7,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,7,RUSH,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,4,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,4,7,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,10,1,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,19,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,12,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,9,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,1,1,RUSH,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2,11,-10,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,21,17,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,4,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-5,PASS,0,1,0,0,SHORT MIDDLE,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,15,9,RUSH,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
1,10,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,10,8,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,9,10,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,8,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,23,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,9,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,-2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,6,3,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,3,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,21,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,13,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,5,20,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,6,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,4,3,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,0,FIELD GOAL,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,16,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,5,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,8,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,17,5,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,12,-9,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,21,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,27,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-10,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,20,6,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,14,17,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,22,PASS,0,1,0,0,DEEP LEFT,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,10,18,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,9,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,24,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,8,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,2,3,SCRAMBLE,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-4,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,11,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,6,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,4,-2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,6,4,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,2,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-2,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,10,9,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,1,7,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,1,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,9,25,PASS,0,1,0,0,DEEP RIGHT,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
3,14,2,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,12,0,PUNT,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
2,9,8,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,1,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,NO PLAY,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,15,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,12,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,12,3,PASS,0,1,0,0,SHORT MIDDLE,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,10,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,TIMEOUT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,0,FUMBLES,0,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,-10,SACK,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,20,3,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,17,0,PASS,0,1,1,0,DEEP LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,17,0,PUNT,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,1,RUSH,1,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,10,3,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,7,0,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,7,0,PASS,0,1,1,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,7,0,PUNT,0,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,10,0,RUSH,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,0,0,,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,10,11,PASS,0,1,0,0,SHORT LEFT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,42,PASS,0,1,0,0,DEEP RIGHT,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
0,0,0,KICK OFF,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,10,4,RUSH,1,0,0,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
